datetime,Open,High,Low,Close,Volume
2022-05-24 10:45:00,1864.848,1866.048,1863.378,1865.278,3420
2022-05-24 11:00:00,1865.233,1866.608,1864.778,1865.998,3358
2022-05-24 11:15:00,1865.963,1869.063,1865.708,1867.008,3290
2022-05-24 11:30:00,1867.023,1868.238,1866.828,1868.148,2580
2022-05-24 11:45:00,1868.138,1869.573,1867.328,1869.138,2642
2022-05-24 12:00:00,1869.078,1869.558,1867.278,1867.368,2391
2022-05-24 12:15:00,1867.458,1867.998,1865.028,1865.488,2130
2022-05-24 12:30:00,1865.498,1867.628,1865.363,1867.428,1897
2022-05-24 12:45:00,1867.408,1867.608,1866.508,1867.038,1630
2022-05-24 13:00:00,1867.078,1867.098,1864.658,1865.788,2108
2022-05-24 13:15:00,1865.798,1866.538,1864.714,1866.258,2006
2022-05-24 13:30:00,1866.268,1866.773,1864.623,1864.623,1608
2022-05-24 13:45:00,1864.603,1864.723,1863.978,1864.303,1522
2022-05-24 14:00:00,1864.316,1866.213,1864.248,1865.638,1671
2022-05-24 14:15:00,1865.648,1865.788,1864.754,1865.363,1833
2022-05-24 14:30:00,1865.458,1866.108,1864.794,1864.984,1349
2022-05-24 14:45:00,1864.984,1865.194,1862.638,1864.288,1554
2022-05-24 15:00:00,1864.348,1865.303,1863.768,1865.198,2577
2022-05-24 15:15:00,1865.098,1866.463,1864.908,1866.313,1811
2022-05-24 15:30:00,1866.313,1866.813,1865.938,1865.983,2140
2022-05-24 15:45:00,1865.943,1866.898,1865.743,1866.798,2213
2022-05-24 16:00:00,1866.763,1866.808,1865.918,1866.363,600
2022-05-24 16:15:00,1866.308,1867.048,1866.108,1866.708,442
2022-05-24 16:30:00,1866.718,1867.163,1865.808,1866.063,464
2022-05-24 16:45:00,1866.063,1866.558,1865.774,1866.278,645
2022-05-24 18:00:00,1866.258,1866.268,1864.63,1865.663,276
2022-05-24 18:15:00,1865.663,1866.278,1865.548,1865.918,394
2022-05-24 18:30:00,1865.918,1866.278,1865.658,1865.858,428
2022-05-24 18:45:00,1865.858,1866.498,1865.788,1866.148,384
2022-05-24 19:00:00,1866.118,1866.528,1865.748,1866.104,409
2022-05-24 19:15:00,1866.168,1866.758,1866.148,1866.668,444
2022-05-24 19:30:00,1866.668,1866.978,1865.938,1865.998,463
2022-05-24 19:45:00,1866.008,1867.738,1866.008,1867.345,673
2022-05-24 20:00:00,1867.345,1867.878,1865.268,1866.158,1176
2022-05-24 20:15:00,1866.158,1866.698,1865.674,1865.958,1019
2022-05-24 20:30:00,1865.988,1866.888,1865.073,1865.518,999
2022-05-24 20:45:00,1865.518,1865.938,1864.684,1865.058,1236
2022-05-24 21:00:00,1865.048,1865.498,1861.888,1862.348,2340
2022-05-24 21:15:00,1862.308,1863.098,1861.923,1862.334,1764
2022-05-24 21:30:00,1862.334,1863.458,1862.308,1863.148,1470
2022-05-24 21:45:00,1863.148,1863.364,1860.988,1861.268,1438
2022-05-24 22:00:00,1861.153,1863.085,1861.148,1862.878,1692
2022-05-24 22:15:00,1862.858,1862.908,1861.038,1861.908,993
2022-05-24 22:30:00,1861.908,1862.038,1859.974,1860.313,1603
2022-05-24 22:45:00,1860.323,1860.944,1859.543,1860.858,1517
2022-05-24 23:00:00,1860.878,1861.328,1859.538,1860.713,1496
2022-05-24 23:15:00,1860.723,1861.548,1860.263,1861.518,913
2022-05-24 23:30:00,1861.508,1861.958,1861.238,1861.828,844
2022-05-24 23:45:00,1861.888,1862.678,1861.788,1862.448,614
2022-05-25 00:00:00,1862.548,1862.798,1861.938,1862.118,741
2022-05-25 00:15:00,1862.118,1863.108,1861.958,1862.858,711
2022-05-25 00:30:00,1862.818,1862.818,1862.238,1862.428,565
2022-05-25 00:45:00,1862.428,1863.108,1861.738,1863.078,635
2022-05-25 01:00:00,1863.083,1863.263,1861.213,1861.313,978
2022-05-25 01:15:00,1861.323,1861.698,1860.908,1861.163,787
2022-05-25 01:30:00,1861.163,1861.398,1858.728,1859.063,1380
2022-05-25 01:45:00,1859.063,1860.333,1858.878,1859.963,1231
2022-05-25 02:00:00,1859.933,1860.178,1857.578,1858.083,2009
2022-05-25 02:15:00,1858.083,1858.253,1855.754,1856.313,1867
2022-05-25 02:30:00,1856.313,1858.618,1856.058,1858.488,1878
2022-05-25 02:45:00,1858.458,1859.133,1857.714,1857.714,1765
2022-05-25 03:00:00,1857.718,1858.808,1857.028,1858.808,1843
2022-05-25 03:15:00,1858.808,1859.338,1857.678,1858.474,2359
2022-05-25 03:30:00,1858.474,1859.098,1857.158,1858.188,1754
2022-05-25 03:45:00,1858.208,1858.523,1856.653,1858.483,1507
2022-05-25 04:00:00,1858.468,1858.503,1856.788,1857.443,1927
2022-05-25 04:15:00,1857.443,1860.038,1855.008,1855.053,2370
2022-05-25 04:30:00,1855.053,1857.953,1855.038,1857.263,1764
2022-05-25 04:45:00,1857.248,1857.693,1855.248,1855.913,1520
2022-05-25 05:00:00,1855.893,1857.658,1855.573,1857.658,1115
2022-05-25 05:15:00,1857.658,1858.648,1857.403,1858.648,1032
2022-05-25 05:30:00,1858.59,1859.288,1857.123,1857.473,1225
2022-05-25 05:45:00,1857.463,1858.223,1856.058,1856.843,1193
2022-05-25 06:00:00,1856.883,1856.883,1854.133,1854.198,1684
2022-05-25 06:15:00,1854.258,1855.228,1853.0,1853.993,1461
2022-05-25 06:30:00,1853.988,1855.518,1853.558,1854.043,1149
2022-05-25 06:45:00,1854.043,1854.043,1851.323,1851.998,1962
2022-05-25 07:00:00,1851.978,1854.773,1851.118,1854.558,2186
2022-05-25 07:15:00,1854.518,1855.588,1854.118,1854.128,1668
2022-05-25 07:30:00,1854.268,1855.768,1853.428,1855.728,2181
2022-05-25 07:45:00,1855.738,1856.248,1854.538,1855.028,1829
2022-05-25 08:00:00,1855.048,1855.858,1853.568,1853.798,1973
2022-05-25 08:15:00,1853.808,1856.663,1853.348,1855.288,2331
2022-05-25 08:30:00,1855.256,1856.978,1854.498,1854.558,2797
2022-05-25 08:45:00,1854.538,1854.658,1850.898,1852.473,3158
2022-05-25 09:00:00,1852.473,1852.533,1847.699,1850.898,4086
2022-05-25 09:15:00,1850.868,1853.453,1850.288,1852.578,3048
2022-05-25 09:30:00,1852.578,1854.258,1850.264,1850.848,4949
2022-05-25 09:45:00,1850.838,1851.808,1848.708,1849.398,3432
2022-05-25 10:00:00,1849.398,1851.258,1846.919,1850.175,4383
2022-05-25 10:15:00,1850.175,1850.923,1848.363,1848.733,2678
2022-05-25 10:30:00,1848.703,1850.701,1848.113,1850.353,2884
2022-05-25 10:45:00,1850.373,1850.933,1849.433,1850.383,2450
2022-05-25 11:00:00,1850.378,1850.568,1848.674,1849.788,2587
2022-05-25 11:15:00,1849.803,1850.288,1848.238,1849.388,2638
2022-05-25 11:30:00,1849.373,1849.766,1847.383,1847.574,2270
2022-05-25 11:45:00,1847.574,1848.273,1842.138,1845.698,2733
2022-05-25 12:00:00,1845.693,1847.073,1845.348,1846.358,1795
2022-05-25 12:15:00,1846.353,1846.528,1845.333,1846.463,1586
2022-05-25 12:30:00,1846.468,1846.513,1843.308,1843.765,1946
2022-05-25 12:45:00,1843.765,1845.393,1843.765,1845.014,1654
2022-05-25 13:00:00,1845.014,1845.808,1843.363,1845.568,1965
2022-05-25 13:15:00,1845.558,1848.348,1845.548,1848.204,2307
2022-05-25 13:30:00,1848.204,1848.983,1846.464,1847.348,1900
2022-05-25 13:45:00,1847.338,1847.978,1846.798,1847.516,982
2022-05-25 14:00:00,1847.556,1852.958,1847.496,1852.563,4630
2022-05-25 14:15:00,1852.588,1852.788,1850.908,1850.908,2710
2022-05-25 14:30:00,1850.908,1851.708,1850.094,1851.588,1705
2022-05-25 14:45:00,1851.598,1854.588,1851.073,1854.558,2022
2022-05-25 15:00:00,1854.558,1855.508,1853.904,1855.293,1544
2022-05-25 15:15:00,1855.343,1855.563,1853.828,1855.388,1362
2022-05-25 15:30:00,1855.398,1856.218,1854.863,1855.953,1496
2022-05-25 15:45:00,1855.943,1856.133,1854.418,1854.968,1595
2022-05-25 16:00:00,1855.098,1855.238,1853.848,1853.998,900
2022-05-25 16:15:00,1853.998,1854.063,1853.488,1853.514,397
2022-05-25 16:30:00,1853.558,1853.828,1853.348,1853.458,393
2022-05-25 16:45:00,1853.458,1853.768,1852.888,1853.218,515
2022-05-25 18:00:00,1852.508,1853.348,1851.898,1853.148,344
2022-05-25 18:15:00,1853.193,1854.008,1853.183,1853.588,478
2022-05-25 18:30:00,1853.628,1854.108,1853.191,1853.218,419
2022-05-25 18:45:00,1853.198,1853.578,1852.964,1853.048,386
2022-05-25 19:00:00,1853.048,1853.708,1852.988,1853.268,343
2022-05-25 19:15:00,1853.268,1853.378,1852.868,1852.978,357
2022-05-25 19:30:00,1852.978,1853.938,1852.848,1853.688,505
2022-05-25 19:45:00,1853.698,1854.068,1853.498,1853.908,601
2022-05-25 20:00:00,1853.908,1854.218,1852.094,1852.198,1365
2022-05-25 20:15:00,1852.318,1853.773,1852.138,1853.538,1241
2022-05-25 20:30:00,1853.608,1854.068,1853.268,1853.778,1279
2022-05-25 20:45:00,1853.798,1853.988,1852.083,1852.308,1288
2022-05-25 21:00:00,1852.318,1853.078,1852.048,1852.864,1691
2022-05-25 21:15:00,1852.788,1853.128,1852.324,1852.834,1330
2022-05-25 21:30:00,1852.878,1853.048,1851.984,1852.014,1817
2022-05-25 21:45:00,1852.014,1852.508,1849.068,1849.488,1974
2022-05-25 22:00:00,1849.498,1850.768,1849.183,1849.398,1936
2022-05-25 22:15:00,1849.418,1850.378,1849.233,1849.938,1245
2022-05-25 22:30:00,1850.108,1851.268,1849.948,1850.648,1574
2022-05-25 22:45:00,1850.658,1852.518,1850.658,1851.908,1137
2022-05-25 23:00:00,1851.848,1852.118,1849.558,1849.863,1528
2022-05-25 23:15:00,1849.863,1850.538,1848.728,1850.338,1653
2022-05-25 23:30:00,1850.378,1851.018,1850.288,1850.488,972
2022-05-25 23:45:00,1850.468,1850.848,1850.318,1850.688,746
2022-05-26 00:00:00,1850.688,1851.448,1850.183,1850.218,862
2022-05-26 00:15:00,1850.188,1850.313,1848.048,1848.158,989
2022-05-26 00:30:00,1848.158,1848.393,1845.418,1846.308,1519
2022-05-26 00:45:00,1846.308,1846.488,1844.148,1844.988,1486
2022-05-26 01:00:00,1844.988,1846.028,1844.508,1845.293,1481
2022-05-26 01:15:00,1845.283,1845.678,1844.728,1845.663,1249
2022-05-26 01:30:00,1845.598,1845.988,1844.248,1844.853,1937
2022-05-26 01:45:00,1844.848,1844.988,1842.753,1843.563,2261
2022-05-26 02:00:00,1843.548,1845.478,1843.508,1845.238,2442
2022-05-26 02:15:00,1845.218,1845.938,1844.663,1845.218,2267
2022-05-26 02:30:00,1845.218,1846.523,1845.148,1846.108,2174
2022-05-26 02:45:00,1846.108,1846.808,1845.359,1846.758,2241
2022-05-26 03:00:00,1846.778,1849.873,1846.703,1846.868,3538
2022-05-26 03:15:00,1846.898,1848.386,1846.118,1847.368,2553
2022-05-26 03:30:00,1847.348,1850.698,1847.178,1850.103,2550
2022-05-26 03:45:00,1850.103,1850.258,1847.738,1847.798,2883
2022-05-26 04:00:00,1847.798,1849.708,1846.388,1847.973,2876
2022-05-26 04:15:00,1847.936,1848.278,1847.298,1847.862,2167
2022-05-26 04:30:00,1847.848,1848.338,1847.058,1847.733,1619
2022-05-26 04:45:00,1847.733,1848.238,1845.659,1845.748,1863
2022-05-26 05:00:00,1845.828,1847.048,1844.828,1844.858,2043
2022-05-26 05:15:00,1844.858,1845.298,1843.948,1844.478,1669
2022-05-26 05:30:00,1844.478,1845.388,1842.788,1843.918,2140
2022-05-26 05:45:00,1844.018,1846.368,1843.798,1845.708,2122
2022-05-26 06:00:00,1845.708,1847.753,1845.638,1846.934,1827
2022-05-26 06:15:00,1846.934,1847.128,1845.323,1845.884,1714
2022-05-26 06:30:00,1845.884,1846.538,1845.183,1845.728,1599
2022-05-26 06:45:00,1845.738,1846.266,1842.974,1844.558,2042
2022-05-26 07:00:00,1844.558,1846.498,1843.858,1843.943,2199
2022-05-26 07:15:00,1843.943,1844.608,1840.798,1842.668,2357
2022-05-26 07:30:00,1842.658,1844.768,1842.338,1843.638,2665
2022-05-26 07:45:00,1843.648,1846.608,1843.078,1846.423,2290
2022-05-26 08:00:00,1846.423,1847.408,1844.713,1846.013,2137
2022-05-26 08:15:00,1846.013,1847.203,1843.156,1844.156,2453
2022-05-26 08:30:00,1844.156,1846.198,1842.928,1845.238,3039
2022-05-26 08:45:00,1845.258,1845.328,1842.478,1843.153,2266
2022-05-26 09:00:00,1843.183,1847.348,1843.183,1846.143,2857
2022-05-26 09:15:00,1846.153,1847.093,1845.358,1845.618,2485
2022-05-26 09:30:00,1845.618,1847.898,1841.249,1844.198,5600
2022-05-26 09:45:00,1844.093,1849.408,1844.088,1849.208,4762
2022-05-26 10:00:00,1849.198,1851.263,1847.208,1850.863,4987
2022-05-26 10:15:00,1850.878,1853.363,1850.504,1851.928,4697
2022-05-26 10:30:00,1852.063,1852.313,1848.693,1848.888,3376
2022-05-26 10:45:00,1848.808,1849.988,1845.698,1846.663,2905
2022-05-26 11:00:00,1846.703,1847.018,1843.849,1845.608,3659
2022-05-26 11:15:00,1845.628,1847.098,1844.973,1846.684,2804
2022-05-26 11:30:00,1846.684,1847.763,1844.998,1845.153,2376
2022-05-26 11:45:00,1845.153,1846.878,1845.038,1846.408,2026
2022-05-26 12:00:00,1846.398,1847.328,1846.288,1846.768,1666
2022-05-26 12:15:00,1846.798,1847.528,1846.443,1847.244,1733
2022-05-26 12:30:00,1847.258,1847.548,1846.064,1846.083,1646
2022-05-26 12:45:00,1846.103,1847.603,1845.938,1847.564,1834
2022-05-26 13:00:00,1847.573,1849.828,1847.573,1849.488,2661
2022-05-26 13:15:00,1849.463,1849.888,1848.153,1849.663,2522
2022-05-26 13:30:00,1849.671,1850.268,1848.758,1849.973,1788
2022-05-26 13:45:00,1849.993,1850.073,1849.078,1849.368,1314
2022-05-26 14:00:00,1849.368,1849.868,1848.558,1849.663,1607
2022-05-26 14:15:00,1849.663,1850.473,1849.498,1849.693,1475
2022-05-26 14:30:00,1849.673,1851.053,1849.648,1850.723,1957
2022-05-26 14:45:00,1850.688,1851.983,1850.638,1851.733,2130
2022-05-26 15:00:00,1851.733,1853.723,1851.733,1853.353,2435
2022-05-26 15:15:00,1853.318,1853.378,1851.898,1852.278,1917
2022-05-26 15:30:00,1852.298,1852.723,1851.818,1852.573,1821
2022-05-26 15:45:00,1852.578,1852.973,1851.866,1851.998,1525
2022-05-26 16:00:00,1851.998,1852.248,1851.054,1851.314,686
2022-05-26 16:15:00,1851.314,1851.318,1850.714,1850.843,350
2022-05-26 16:30:00,1850.843,1851.938,1850.723,1851.498,230
2022-05-26 16:45:00,1851.508,1851.568,1850.288,1850.378,390
2022-05-26 18:00:00,1850.328,1851.028,1850.26,1850.733,228
2022-05-26 18:15:00,1850.733,1850.753,1850.298,1850.358,173
2022-05-26 18:30:00,1850.358,1850.963,1850.228,1850.888,249
2022-05-26 18:45:00,1850.838,1851.218,1850.778,1851.198,296
2022-05-26 19:00:00,1851.198,1852.238,1851.078,1852.228,434
2022-05-26 19:15:00,1852.178,1852.408,1851.848,1851.978,422
2022-05-26 19:30:00,1851.978,1852.368,1851.438,1851.518,419
2022-05-26 19:45:00,1851.498,1853.763,1851.458,1852.628,549
2022-05-26 20:00:00,1852.648,1852.918,1850.863,1851.438,881
2022-05-26 20:15:00,1851.438,1851.678,1850.598,1850.613,709
2022-05-26 20:30:00,1850.614,1850.758,1849.138,1849.168,796
2022-05-26 20:45:00,1849.188,1849.518,1848.298,1849.293,1737
2022-05-26 21:00:00,1849.293,1849.588,1848.014,1849.308,1972
2022-05-26 21:15:00,1849.328,1849.578,1847.828,1848.208,1619
2022-05-26 21:30:00,1848.208,1850.916,1848.208,1850.878,2313
2022-05-26 21:45:00,1850.878,1856.313,1850.818,1855.813,3204
2022-05-26 22:00:00,1855.813,1855.913,1853.384,1853.568,1492
2022-05-26 22:15:00,1853.543,1854.093,1853.183,1853.493,1007
2022-05-26 22:30:00,1853.493,1854.828,1852.428,1852.858,1994
2022-05-26 22:45:00,1852.838,1853.903,1852.518,1853.604,1283
2022-05-26 23:00:00,1853.604,1854.274,1851.918,1853.528,1572
2022-05-26 23:15:00,1853.518,1854.468,1853.418,1853.978,1278
2022-05-26 23:30:00,1853.978,1854.028,1852.883,1853.023,664
2022-05-26 23:45:00,1853.023,1854.654,1852.908,1854.428,826
2022-05-27 00:00:00,1854.418,1854.663,1853.388,1853.518,557
2022-05-27 00:15:00,1853.708,1854.113,1853.058,1853.108,473
2022-05-27 00:30:00,1853.108,1854.128,1852.898,1854.013,568
2022-05-27 00:45:00,1854.008,1854.038,1852.918,1853.108,605
2022-05-27 01:00:00,1853.108,1854.048,1853.008,1853.658,454
2022-05-27 01:15:00,1853.648,1853.678,1851.818,1852.123,824
2022-05-27 01:30:00,1852.123,1855.668,1851.943,1854.503,1946
2022-05-27 01:45:00,1854.503,1854.583,1852.728,1853.498,1459
2022-05-27 02:00:00,1853.558,1855.068,1852.423,1854.903,1678
2022-05-27 02:15:00,1854.918,1855.678,1852.868,1854.298,1753
2022-05-27 02:30:00,1854.328,1854.358,1853.114,1853.408,1508
2022-05-27 02:45:00,1853.408,1854.778,1853.138,1854.218,1501
2022-05-27 03:00:00,1854.248,1856.278,1853.898,1856.003,1783
2022-05-27 03:15:00,1856.003,1858.499,1856.003,1856.894,2147
2022-05-27 03:30:00,1856.894,1857.713,1855.853,1856.794,1515
2022-05-27 03:45:00,1856.798,1858.424,1856.464,1858.158,1475
2022-05-27 04:00:00,1858.158,1859.308,1857.633,1858.878,1779
2022-05-27 04:15:00,1858.868,1859.348,1858.074,1859.033,1454
2022-05-27 04:30:00,1859.063,1860.293,1858.568,1859.198,1573
2022-05-27 04:45:00,1859.258,1859.738,1856.558,1856.654,1571
2022-05-27 05:00:00,1856.654,1858.188,1856.558,1857.953,1123
2022-05-27 05:15:00,1858.008,1860.214,1857.843,1858.654,1241
2022-05-27 05:30:00,1858.654,1860.118,1858.393,1858.789,1271
2022-05-27 05:45:00,1858.809,1859.368,1858.089,1858.516,1071
2022-05-27 06:00:00,1858.538,1860.078,1858.538,1859.648,1348
2022-05-27 06:15:00,1859.648,1860.213,1858.753,1859.003,1348
2022-05-27 06:30:00,1858.993,1859.868,1857.498,1858.293,1562
2022-05-27 06:45:00,1858.288,1859.178,1857.298,1857.716,1468
2022-05-27 07:00:00,1857.716,1859.008,1857.226,1858.648,2074
2022-05-27 07:15:00,1858.674,1859.908,1858.023,1858.318,1895
2022-05-27 07:30:00,1858.323,1860.148,1858.088,1858.458,1856
2022-05-27 07:45:00,1858.458,1859.513,1857.438,1858.248,1801
2022-05-27 08:00:00,1858.288,1861.838,1857.428,1860.147,2695
2022-05-27 08:15:00,1860.138,1861.038,1856.0,1856.683,3325
2022-05-27 08:30:00,1856.833,1857.453,1850.453,1851.883,5126
2022-05-27 08:45:00,1851.883,1856.098,1851.405,1855.604,3182
2022-05-27 09:00:00,1855.569,1860.068,1855.569,1859.248,3567
2022-05-27 09:15:00,1859.223,1861.258,1858.378,1860.008,2797
2022-05-27 09:30:00,1860.138,1860.333,1854.883,1856.153,4260
2022-05-27 09:45:00,1856.193,1857.473,1854.858,1855.967,3596
2022-05-27 10:00:00,1855.848,1856.313,1852.548,1854.418,4019
2022-05-27 10:15:00,1854.498,1855.363,1853.289,1854.503,3538
2022-05-27 10:30:00,1854.503,1856.583,1853.894,1856.533,2255
2022-05-27 10:45:00,1856.533,1857.278,1854.608,1854.708,2592
2022-05-27 11:00:00,1854.688,1855.718,1851.408,1852.018,3450
2022-05-27 11:15:00,1851.968,1854.163,1850.938,1853.688,2317
2022-05-27 11:30:00,1853.718,1854.833,1853.186,1854.244,1929
2022-05-27 11:45:00,1854.244,1855.598,1853.713,1854.573,1820
2022-05-27 12:00:00,1854.598,1854.943,1853.928,1854.368,2367
2022-05-27 12:15:00,1854.368,1854.368,1852.768,1852.868,1577
2022-05-27 12:30:00,1852.868,1853.479,1852.018,1852.403,1388
2022-05-27 12:45:00,1852.423,1853.138,1851.908,1853.058,1314
2022-05-27 13:00:00,1853.058,1853.708,1852.748,1853.213,1498
2022-05-27 13:15:00,1853.228,1853.833,1852.804,1853.833,1245
2022-05-27 13:30:00,1853.818,1854.313,1851.894,1852.154,1236
2022-05-27 13:45:00,1852.154,1853.813,1852.143,1853.228,1284
2022-05-27 14:00:00,1853.168,1853.513,1852.058,1852.268,1188
2022-05-27 14:15:00,1852.273,1853.728,1851.913,1853.458,886
2022-05-27 14:30:00,1853.538,1853.855,1853.173,1853.623,712
2022-05-27 14:45:00,1853.623,1853.673,1852.541,1852.848,1116
2022-05-27 15:00:00,1852.928,1854.298,1852.648,1854.218,1019
2022-05-27 15:15:00,1854.168,1854.763,1853.988,1854.098,900
2022-05-27 15:30:00,1854.098,1854.228,1853.198,1853.488,738
2022-05-27 15:45:00,1853.503,1853.948,1853.058,1853.358,1387
2022-05-27 16:00:00,1853.288,1853.713,1853.198,1853.613,413
2022-05-27 16:15:00,1853.613,1853.613,1853.258,1853.524,172
2022-05-27 16:30:00,1853.534,1853.724,1853.224,1853.513,176
2022-05-27 16:45:00,1853.424,1854.313,1852.404,1852.838,503
2022-05-29 18:00:00,1852.538,1853.788,1851.998,1853.563,544
2022-05-29 18:15:00,1853.563,1853.563,1852.608,1852.878,246
2022-05-29 18:30:00,1852.798,1853.018,1851.848,1852.038,443
2022-05-29 18:45:00,1852.068,1852.088,1850.728,1850.778,339
2022-05-29 19:00:00,1850.808,1850.818,1848.088,1848.728,499
2022-05-29 19:15:00,1848.788,1849.723,1848.568,1849.468,363
2022-05-29 19:30:00,1849.468,1849.928,1848.634,1848.988,430
2022-05-29 19:45:00,1848.933,1849.758,1848.008,1849.753,675
2022-05-29 20:00:00,1849.748,1851.383,1849.263,1850.798,711
2022-05-29 20:15:00,1850.808,1851.918,1850.808,1851.698,554
2022-05-29 20:30:00,1851.698,1851.698,1849.468,1849.608,694
2022-05-29 20:45:00,1849.608,1850.638,1849.478,1850.304,923
2022-05-29 21:00:00,1850.208,1850.468,1848.598,1850.463,1470
2022-05-29 21:15:00,1850.463,1851.563,1850.198,1850.688,950
2022-05-29 21:30:00,1850.748,1856.543,1850.698,1856.543,1622
2022-05-29 21:45:00,1856.553,1857.348,1855.709,1856.563,1609
2022-05-29 22:00:00,1856.563,1859.688,1856.563,1858.454,1595
2022-05-29 22:15:00,1858.454,1859.753,1858.268,1858.783,1122
2022-05-29 22:30:00,1858.728,1860.048,1858.698,1859.168,1252
2022-05-29 22:45:00,1859.148,1859.158,1857.643,1858.888,1114
2022-05-29 23:00:00,1858.878,1859.448,1858.318,1858.708,993
2022-05-29 23:15:00,1858.708,1859.013,1857.728,1858.223,814
2022-05-29 23:30:00,1858.208,1859.308,1857.924,1859.263,687
2022-05-29 23:45:00,1859.263,1860.878,1858.808,1860.428,817
2022-05-30 00:00:00,1860.518,1861.868,1859.298,1859.593,1078
2022-05-30 00:15:00,1859.594,1860.292,1859.248,1859.998,689
2022-05-30 00:30:00,1860.008,1861.663,1859.948,1861.258,894
2022-05-30 00:45:00,1861.238,1861.368,1860.748,1860.918,650
2022-05-30 01:00:00,1860.848,1862.648,1860.708,1862.358,943
2022-05-30 01:15:00,1862.368,1862.703,1861.598,1861.778,925
2022-05-30 01:30:00,1861.763,1863.588,1861.288,1862.548,1405
2022-05-30 01:45:00,1862.548,1862.898,1861.078,1862.018,1176
2022-05-30 02:00:00,1861.958,1862.313,1861.148,1862.133,1683
2022-05-30 02:15:00,1862.103,1863.883,1861.774,1862.138,1575
2022-05-30 02:30:00,1862.168,1862.418,1861.488,1861.608,1278
2022-05-30 02:45:00,1861.608,1861.704,1860.784,1861.093,1267
2022-05-30 03:00:00,1861.084,1863.778,1859.014,1862.963,1988
2022-05-30 03:15:00,1862.963,1863.198,1861.818,1862.098,1010
2022-05-30 03:30:00,1862.098,1862.313,1860.068,1860.738,1315
2022-05-30 03:45:00,1860.734,1860.786,1858.263,1858.518,1337
2022-05-30 04:00:00,1858.554,1859.746,1858.343,1858.798,1644
2022-05-30 04:15:00,1858.794,1859.263,1856.168,1857.828,1957
2022-05-30 04:30:00,1857.828,1859.998,1857.438,1859.828,1026
2022-05-30 04:45:00,1859.888,1860.008,1858.758,1858.758,843
2022-05-30 05:00:00,1858.768,1859.123,1857.979,1857.979,1087
2022-05-30 05:15:00,1857.986,1858.958,1857.798,1858.568,832
2022-05-30 05:30:00,1858.628,1858.628,1856.908,1857.684,975
2022-05-30 05:45:00,1857.698,1858.148,1856.648,1858.133,732
2022-05-30 06:00:00,1858.163,1859.288,1857.798,1858.073,840
2022-05-30 06:15:00,1858.093,1858.163,1855.148,1855.538,1271
2022-05-30 06:30:00,1855.553,1856.168,1855.018,1855.288,964
2022-05-30 06:45:00,1855.264,1855.568,1854.288,1855.028,1019
2022-05-30 07:00:00,1855.016,1855.833,1854.413,1855.398,993
2022-05-30 07:15:00,1855.398,1856.408,1855.208,1855.435,842
2022-05-30 07:30:00,1855.458,1855.668,1854.598,1855.053,783
2022-05-30 07:45:00,1855.068,1855.158,1854.103,1854.318,987
2022-05-30 08:00:00,1854.318,1855.438,1854.193,1854.413,1084
2022-05-30 08:15:00,1854.413,1855.813,1853.993,1855.303,1318
2022-05-30 08:30:00,1855.303,1856.138,1855.208,1855.318,982
2022-05-30 08:45:00,1855.308,1855.798,1855.083,1855.178,864
2022-05-30 09:00:00,1855.188,1857.893,1854.939,1857.378,1954
2022-05-30 09:15:00,1857.378,1860.898,1857.308,1860.408,2039
2022-05-30 09:30:00,1860.458,1861.053,1860.013,1860.608,1297
2022-05-30 09:45:00,1860.563,1860.843,1858.834,1858.943,1401
2022-05-30 10:00:00,1858.877,1858.968,1854.108,1855.143,2705
2022-05-30 10:15:00,1855.088,1858.008,1855.023,1856.666,1582
2022-05-30 10:30:00,1856.703,1857.088,1856.018,1856.648,1178
2022-05-30 10:45:00,1856.538,1858.883,1856.148,1858.453,1296
2022-05-30 11:00:00,1858.448,1858.538,1856.898,1857.178,1197
2022-05-30 11:15:00,1857.168,1857.868,1856.868,1857.398,878
2022-05-30 11:30:00,1857.398,1857.498,1855.893,1855.998,1059
2022-05-30 11:45:00,1856.026,1856.203,1854.868,1855.665,1053
2022-05-30 12:00:00,1855.665,1855.898,1855.178,1855.538,615
2022-05-30 12:15:00,1855.518,1856.658,1855.073,1856.489,586
2022-05-30 12:30:00,1856.478,1856.788,1856.088,1856.228,575
2022-05-30 12:45:00,1856.273,1856.488,1855.828,1856.218,528
2022-05-30 13:00:00,1856.208,1856.318,1855.288,1855.348,388
2022-05-30 13:15:00,1855.348,1855.738,1855.108,1855.338,415
2022-05-30 13:30:00,1855.308,1855.668,1855.158,1855.418,207
2022-05-30 13:45:00,1855.415,1855.478,1853.938,1854.218,453
2022-05-30 14:00:00,1854.258,1855.728,1853.928,1854.738,515
2022-05-30 14:15:00,1854.758,1856.133,1854.178,1855.753,466
2022-05-30 18:00:00,1855.938,1856.408,1855.548,1856.408,318
2022-05-30 18:15:00,1856.478,1856.763,1855.748,1855.978,240
2022-05-30 18:30:00,1855.988,1855.988,1854.908,1855.088,380
2022-05-30 18:45:00,1855.038,1855.298,1854.108,1854.318,439
2022-05-30 19:00:00,1854.208,1854.968,1853.558,1853.718,574
2022-05-30 19:15:00,1853.718,1853.718,1851.888,1852.703,536
2022-05-30 19:30:00,1852.693,1853.023,1852.178,1852.763,514
2022-05-30 19:45:00,1852.763,1852.988,1852.158,1852.358,566
